dim0,dim1,tissue
-21.008488,61.071938,Biliary Tract Carcinoma
-57.578163,11.591471,Other Solid Carcinomas
-24.3378,8.236791,Other Sarcomas
-73.57525,27.914474,Hepatocellular Carcinoma
-3.6258209,-97.57371,B-Lymphoblastic Leukemia
-17.385448,-105.1768,Hodgkin's Lymphoma
74.08235,-38.513233,Small Cell Lung Carcinoma
-28.328497,-43.72919,Neuroblastoma
-11.968892,58.825665,Esophageal Carcinoma
3.1351683,-102.137634,T-Lymphoblastic Leukemia
-19.581285,16.347105,Non-Small Cell Lung Carcinoma
-19.658525,51.40907,Breast Carcinoma
63.569565,-42.563484,Neuroblastoma
-54.410213,47.344772,Breast Carcinoma
-59.976612,62.319645,Breast Carcinoma
-60.84605,48.397053,Non-Small Cell Lung Carcinoma
59.40548,-42.78205,Neuroblastoma
-17.180883,-87.530365,Plasma Cell Myeloma
-17.15668,4.4838357,Kidney Carcinoma
-7.1479764,73.46474,Non-Small Cell Lung Carcinoma
5.222714,88.638214,Esophageal Carcinoma
-20.296606,56.399635,Breast Carcinoma
51.62363,-52.384766,Non-Small Cell Lung Carcinoma
-61.345562,10.861426,Glioblastoma
148.374,34.98122,Control_HEK293T
143.59863,32.46198,Control_HEK293T
143.20541,41.398308,Control_HEK293T
39.04409,-78.29425,Control_HEK293T
52.220604,-74.1943,Control_HEK293T
-40.933754,-8.587235,Chondrosarcoma
-8.989694,-102.15761,Burkitt's Lymphoma
-53.54564,39.854057,Small Cell Lung Carcinoma
-17.639437,60.183132,Esophageal Carcinoma
34.108967,-43.730083,Gastric Carcinoma
-57.686325,51.21687,Non-Small Cell Lung Carcinoma
16.023134,-68.08364,Small Cell Lung Carcinoma
-25.74515,12.527539,Other Sarcomas
19.275593,-72.29922,Ewing's Sarcoma
-73.00115,32.537903,Non-Small Cell Lung Carcinoma
-31.148754,-32.21438,Melanoma
-81.817154,23.40711,Non-Small Cell Lung Carcinoma
-63.391983,51.89703,Endometrial Carcinoma
-14.921461,-102.02238,B-Cell Non-Hodgkin's Lymphoma
149.09886,41.107544,Control_HEK293T
118.76206,34.039906,Control_HEK293T
36.267265,-79.429146,Control_HEK293T
-3.3496032,-114.05312,Burkitt's Lymphoma
47.62223,-48.46774,Ewing's Sarcoma
-57.476074,10.942574,Other Solid Carcinomas
-17.408964,-104.735794,Hodgkin's Lymphoma
73.78532,-38.98242,Small Cell Lung Carcinoma
-19.726028,50.98894,Breast Carcinoma
63.340324,-43.003704,Neuroblastoma
-59.66827,61.924812,Breast Carcinoma
-61.163498,48.15932,Non-Small Cell Lung Carcinoma
59.43241,-42.28255,Neuroblastoma
51.379646,-52.118687,Non-Small Cell Lung Carcinoma
-61.515293,10.270372,Glioblastoma
156.35866,24.504585,Control_HEK293T
48.99822,-87.197395,Control_HEK293T
-3.3975797,-114.10025,Burkitt's Lymphoma
47.909946,-48.321686,Ewing's Sarcoma
-40.957912,-8.762922,Chondrosarcoma
-57.685013,11.064073,Other Solid Carcinomas
-8.676728,-102.206276,Burkitt's Lymphoma
-53.434345,40.279797,Small Cell Lung Carcinoma
-74.07655,28.200418,Hepatocellular Carcinoma
-17.44231,-104.64035,Hodgkin's Lymphoma
73.42324,-38.986332,Small Cell Lung Carcinoma
-12.30724,58.36147,Esophageal Carcinoma
-17.256147,60.06136,Esophageal Carcinoma
33.9109,-43.357914,Gastric Carcinoma
-19.685734,51.086197,Breast Carcinoma
-57.932114,50.81631,Non-Small Cell Lung Carcinoma
16.357977,-68.01452,Small Cell Lung Carcinoma
-25.476553,11.884879,Other Sarcomas
63.225155,-42.797943,Neuroblastoma
-59.53667,61.915424,Breast Carcinoma
-61.079445,48.06944,Non-Small Cell Lung Carcinoma
18.912556,-72.251175,Ewing's Sarcoma
-73.14415,32.830296,Non-Small Cell Lung Carcinoma
-30.840763,-31.873302,Melanoma
-81.654045,23.932722,Non-Small Cell Lung Carcinoma
-63.57074,51.421776,Endometrial Carcinoma
59.522453,-42.250793,Neuroblastoma
51.524258,-52.099712,Non-Small Cell Lung Carcinoma
-14.733352,-101.54261,B-Cell Non-Hodgkin's Lymphoma
-61.610104,10.3371525,Glioblastoma
137.16907,38.67943,Control_HEK293T
137.18109,32.074955,Control_HEK293T
57.81643,-68.73781,Control_HEK293T
38.881012,-81.439865,Control_HEK293T
-8.432932,-102.390434,Burkitt's Lymphoma
-53.49089,40.349884,Small Cell Lung Carcinoma
-17.423903,59.916225,Esophageal Carcinoma
34.13193,-43.17807,Gastric Carcinoma
-57.95163,50.834763,Non-Small Cell Lung Carcinoma
16.691603,-68.243286,Small Cell Lung Carcinoma
-25.788717,12.098558,Other Sarcomas
-30.689953,-31.979982,Melanoma
-81.48518,23.91696,Non-Small Cell Lung Carcinoma
-63.66473,51.587177,Endometrial Carcinoma
-14.725118,-101.5592,B-Cell Non-Hodgkin's Lymphoma
145.9165,39.565468,Control_HEK293T
61.625057,-83.62059,Control_HEK293T
-91.33367,49.406715,Ovarian Carcinoma
-76.19886,65.72681,Ovarian Carcinoma
-41.587284,42.86503,Thyroid Gland Carcinoma
-30.284588,-117.517654,Plasma Cell Myeloma
-49.681774,-3.2751975,Melanoma
0.8948366,-18.526655,Colorectal Carcinoma
-35.112755,51.400055,Breast Carcinoma
-28.899647,-28.336664,Melanoma
42.801315,-52.052177,Ewing's Sarcoma
-28.994951,72.14739,Head and Neck Carcinoma
-27.69337,76.63855,Esophageal Carcinoma
-34.674473,41.435364,Breast Carcinoma
-16.580439,-74.05861,Plasma Cell Myeloma
-45.746216,44.78456,Non-Small Cell Lung Carcinoma
-14.948751,40.2,Colorectal Carcinoma
125.54284,26.848125,Control_HEK293T
-10.079091,-83.0112,Hodgkin's Lymphoma
-24.611221,-82.56857,T-Cell Non-Hodgkin's Lymphoma
-21.004814,61.074245,Biliary Tract Carcinoma
-24.185408,8.3431225,Other Sarcomas
9.8711605,67.33877,Gastric Carcinoma
-15.058045,-15.290395,Bladder Carcinoma
-71.978874,57.205276,Hepatocellular Carcinoma
-3.6263115,-97.57321,B-Lymphoblastic Leukemia
-28.324018,-43.728165,Neuroblastoma
-76.54724,56.613785,Esophageal Carcinoma
3.1393113,-102.1387,T-Lymphoblastic Leukemia
-23.831322,73.60692,Ovarian Carcinoma
-37.27481,-38.65549,Melanoma
-19.57549,16.351551,Non-Small Cell Lung Carcinoma
-4.6861715,57.241848,Breast Carcinoma
-54.405224,47.344765,Breast Carcinoma
20.831957,-63.506893,Small Cell Lung Carcinoma
4.2689743,-14.920205,Glioblastoma
-39.44673,52.645424,Bladder Carcinoma
-54.8805,78.511795,Colorectal Carcinoma
0.5134152,-122.47014,B-Lymphoblastic Leukemia
21.41154,25.07723,Non-Small Cell Lung Carcinoma
-31.879747,-5.132512,Glioblastoma
-17.201235,-87.51697,Plasma Cell Myeloma
-17.131124,4.493017,Kidney Carcinoma
-7.1577554,73.462776,Non-Small Cell Lung Carcinoma
5.2193274,88.6335,Esophageal Carcinoma
-20.291044,56.395447,Breast Carcinoma
-53.64142,36.12752,Small Cell Lung Carcinoma
83.17498,-11.165766,Breast Carcinoma
136.335,19.618689,Control_HEK293T
147.83302,46.262085,Control_HEK293T
63.74263,-80.550735,Control_HEK293T
34.030815,-82.05049,Control_HEK293T
-7.922038,-19.760706,Esophageal Carcinoma
-91.13534,48.643707,Ovarian Carcinoma
-76.19711,66.06983,Ovarian Carcinoma
12.843823,-51.3349,Non-Small Cell Lung Carcinoma
-41.266335,43.146652,Thyroid Gland Carcinoma
-30.305082,-117.53923,Plasma Cell Myeloma
-84.870255,44.994106,Bladder Carcinoma
-49.98705,-3.223021,Melanoma
0.9464556,-18.509388,Colorectal Carcinoma
-28.89547,-28.329243,Melanoma
-57.77977,43.147316,Non-Small Cell Lung Carcinoma
3.3711855,-106.630585,T-Lymphoblastic Leukemia
-35.99526,-74.6812,Acute Myeloid Leukemia
-65.27319,-2.2265935,Other Solid Carcinomas
-8.588564,65.20352,Colorectal Carcinoma
27.209892,-48.492687,Gastric Carcinoma
42.58339,-51.871223,Ewing's Sarcoma
-16.333652,56.05229,Colorectal Carcinoma
3.0961452,77.69481,Colorectal Carcinoma
-28.95248,71.79817,Head and Neck Carcinoma
-27.314365,76.203735,Esophageal Carcinoma
-85.39115,48.09704,Breast Carcinoma
-34.690292,41.408714,Breast Carcinoma
-31.867594,46.137897,Non-Small Cell Lung Carcinoma
-23.65086,-21.729677,Non-Small Cell Lung Carcinoma
-16.56842,-74.074936,Plasma Cell Myeloma
-46.064087,45.13435,Non-Small Cell Lung Carcinoma
-14.831323,40.09066,Colorectal Carcinoma
129.95294,24.826567,Control_HEK293T
146.01613,36.695103,Control_HEK293T
61.064045,-70.38703,Control_HEK293T
9.901549,67.335335,Gastric Carcinoma
-15.04915,-15.273426,Bladder Carcinoma
-71.97159,57.209,Hepatocellular Carcinoma
-76.51603,56.633587,Esophageal Carcinoma
-23.784908,73.72533,Ovarian Carcinoma
-37.371357,-38.826107,Melanoma
-4.6817493,57.250965,Breast Carcinoma
20.806479,-63.456673,Small Cell Lung Carcinoma
4.203719,-14.837677,Glioblastoma
-39.44972,52.6546,Bladder Carcinoma
-55.002335,78.61697,Colorectal Carcinoma
0.5338129,-122.489136,B-Lymphoblastic Leukemia
21.40026,25.068094,Non-Small Cell Lung Carcinoma
-53.632874,36.12701,Small Cell Lung Carcinoma
83.33425,-10.949268,Breast Carcinoma
149.3782,32.37524,Control_HEK293T
50.074062,-78.181755,Control_HEK293T
-77.6354,14.011153,Glioblastoma
25.673347,-42.70093,Neuroblastoma
69.09877,-33.7263,Neuroblastoma
-50.97884,81.10831,Colorectal Carcinoma
-53.16569,64.47986,Head and Neck Carcinoma
-83.91721,41.21647,Bladder Carcinoma
-41.44231,48.446125,Non-Small Cell Lung Carcinoma
23.309727,-76.08782,Ewing's Sarcoma
-63.834522,23.162868,Non-Small Cell Lung Carcinoma
-2.8166347,-21.135921,Non-Small Cell Lung Carcinoma
8.721058,63.787724,Colorectal Carcinoma
-50.999615,61.291504,Esophageal Carcinoma
-55.264595,61.396225,Head and Neck Carcinoma
49.926613,-78.87377,Control_HEK293T
148.93011,38.53728,Control_HEK293T
-12.82276,-111.945,B-Cell Non-Hodgkin's Lymphoma
-15.611677,-22.5554,Thyroid Gland Carcinoma
-90.89839,48.949043,Ovarian Carcinoma
-9.743758,-112.502716,B-Lymphoblastic Leukemia
-8.224902,38.58225,Esophageal Carcinoma
-75.98182,66.21216,Ovarian Carcinoma
-41.256207,43.322697,Thyroid Gland Carcinoma
-62.799316,15.38384,Hepatocellular Carcinoma
-30.316986,-117.518585,Plasma Cell Myeloma
-1.539583,-100.622086,T-Lymphoblastic Leukemia
-49.98305,-3.2033021,Melanoma
-35.90178,-32.130775,Non-Small Cell Lung Carcinoma
-21.60478,-98.45852,Plasma Cell Myeloma
0.89570177,-18.460505,Colorectal Carcinoma
-35.071854,51.318703,Breast Carcinoma
-29.111084,-28.393473,Melanoma
42.57527,-51.86698,Ewing's Sarcoma
-28.89224,71.785355,Head and Neck Carcinoma
-13.419993,-11.658853,Mesothelioma
-27.260445,76.3015,Esophageal Carcinoma
-34.8264,41.638763,Breast Carcinoma
-44.958187,-14.488602,Small Cell Lung Carcinoma
-36.488358,-8.016925,Glioblastoma
-37.56426,-13.4412775,Kidney Carcinoma
-10.345227,-23.437252,Melanoma
-16.609545,-73.95003,Plasma Cell Myeloma
-46.062008,45.167057,Non-Small Cell Lung Carcinoma
-14.850579,40.096447,Colorectal Carcinoma
140.75172,44.003036,Control_HEK293T
156.77068,24.66368,Control_HEK293T
61.631134,-83.61629,Control_HEK293T
9.87933,67.31947,Gastric Carcinoma
-15.236436,-15.241232,Bladder Carcinoma
-71.851715,56.897923,Hepatocellular Carcinoma
-76.547035,56.91741,Esophageal Carcinoma
-23.822605,73.76215,Ovarian Carcinoma
-37.450294,-38.864902,Melanoma
-4.6191225,57.09996,Breast Carcinoma
20.883005,-63.54874,Small Cell Lung Carcinoma
3.7908044,-14.933976,Glioblastoma
-39.874905,52.487743,Bladder Carcinoma
-55.230034,78.61382,Colorectal Carcinoma
0.52374464,-122.49617,B-Lymphoblastic Leukemia
21.310009,25.272251,Non-Small Cell Lung Carcinoma
-31.861952,-5.158483,Glioblastoma
-53.920265,36.09374,Small Cell Lung Carcinoma
132.90588,46.691765,Control_HEK293T
51.70863,-80.82378,Control_HEK293T
-10.338132,-82.57247,Hodgkin's Lymphoma
-36.184715,-77.401764,Acute Myeloid Leukemia
-59.500587,-12.704453,Glioblastoma
-56.137634,-9.241778,Neuroblastoma
-20.416983,30.878946,Non-Small Cell Lung Carcinoma
-45.483772,23.602434,Pancreatic Carcinoma
-51.470505,28.804758,Small Cell Lung Carcinoma
-31.346432,1.2586402,Osteosarcoma
-31.393251,1.4222771,Osteosarcoma
-12.242356,37.68335,Colorectal Carcinoma
-20.010983,51.090115,Breast Carcinoma
-26.518902,2.9128454,Glioblastoma
-36.79983,-72.55908,Acute Myeloid Leukemia
43.812195,30.44981,Breast Carcinoma
69.18091,-34.445656,Neuroblastoma
153.89616,42.902782,Control_HEK293T
123.709145,23.085104,Control_HEK293T
-44.529728,-10.658066,Chondrosarcoma
-44.493336,-10.682292,Chondrosarcoma
-7.8576956,-19.885983,Esophageal Carcinoma
12.732458,-51.475845,Non-Small Cell Lung Carcinoma
-84.798676,44.474613,Bladder Carcinoma
-57.759342,43.15941,Non-Small Cell Lung Carcinoma
3.2561865,-106.311424,T-Lymphoblastic Leukemia
-65.2923,-2.1746557,Other Solid Carcinomas
-8.752488,64.863396,Colorectal Carcinoma
27.254702,-48.499588,Gastric Carcinoma
84.24573,-40.60885,Small Cell Lung Carcinoma
-16.266018,56.039536,Colorectal Carcinoma
2.9154034,77.57359,Colorectal Carcinoma
19.023994,-72.73935,Ewing's Sarcoma
-85.490005,47.75126,Breast Carcinoma
-21.01352,-34.544468,Rhabdomyosarcoma
-21.592659,-34.259308,Rhabdomyosarcoma
-30.62098,-19.308681,Glioma
-31.199844,-23.120518,Glioblastoma
-32.231846,46.215588,Non-Small Cell Lung Carcinoma
-23.902386,-21.733353,Non-Small Cell Lung Carcinoma
37.159027,-36.070557,Rhabdomyosarcoma
37.47279,-35.859978,Rhabdomyosarcoma
148.20763,19.393108,Control_HEK293T
156.35376,40.018185,Control_HEK293T
54.465237,-83.698166,Control_HEK293T
-16.507116,43.831413,Non-Small Cell Lung Carcinoma
-6.4028254,-78.80286,B-Cell Non-Hodgkin's Lymphoma
-31.61544,-83.86594,Acute Myeloid Leukemia
-1.1310322,-106.60119,B-Cell Non-Hodgkin's Lymphoma
-20.001488,-29.067669,Non-Small Cell Lung Carcinoma
1.8687475,45.164055,Endometrial Carcinoma
-2.9243097,-110.985176,Burkitt's Lymphoma
-26.89706,-36.98015,Other Sarcomas
0.20987731,-109.65892,B-Cell Non-Hodgkin's Lymphoma
-17.510527,-67.43987,Small Cell Lung Carcinoma
-6.44082,43.338314,Non-Small Cell Lung Carcinoma
-0.5514842,-94.357574,Acute Myeloid Leukemia
6.6643147,-93.225464,Acute Myeloid Leukemia
18.853594,-55.28197,Other Solid Carcinomas
10.140417,-62.09559,Colorectal Carcinoma
-30.081354,-97.517,Acute Myeloid Leukemia
-21.561426,-34.23861,Rhabdomyosarcoma
-30.485798,-19.329483,Glioma
-38.897892,-89.83244,Acute Myeloid Leukemia
9.092633,-101.399284,Hodgkin's Lymphoma
-6.330539,-94.15457,B-Lymphoblastic Leukemia
43.34409,-65.58954,Control_HEK293T
127.21229,21.363081,Control_HEK293T
53.028187,-77.82973,Control_HEK293T
-29.525923,-16.067253,Ovarian Carcinoma
-86.99254,40.183445,Endometrial Carcinoma
-41.38363,-27.760014,Melanoma
-36.755936,57.43679,Esophageal Carcinoma
-11.416818,49.937332,Gastric Carcinoma
-21.083488,46.87996,Breast Carcinoma
-80.420334,31.54733,Glioma
-45.642475,58.503513,Esophageal Carcinoma
-8.205765,-53.83379,Breast Carcinoma
-81.921745,34.439358,Non-Small Cell Lung Carcinoma
-12.329793,-90.16703,Chronic Myelogenous Leukemia
-24.110285,-27.013458,Neuroblastoma
-83.36147,38.74287,Bladder Carcinoma
-18.955452,-24.204502,Ovarian Carcinoma
-67.780945,28.31378,Colorectal Carcinoma
133.22408,47.476696,Control_HEK293T
61.445713,-74.030174,Control_HEK293T
14.2143755,66.85045,Colorectal Carcinoma
-28.756638,-15.664475,Ovarian Carcinoma
-86.96026,40.234154,Endometrial Carcinoma
-41.54701,-27.604317,Melanoma
-36.292004,56.76174,Esophageal Carcinoma
-10.999748,49.655968,Gastric Carcinoma
-12.389754,58.392776,Esophageal Carcinoma
-21.07047,46.115517,Breast Carcinoma
-80.92374,31.148884,Glioma
-23.995443,58.357334,Non-Small Cell Lung Carcinoma
-45.63658,57.985027,Esophageal Carcinoma
-8.28536,-54.557045,Breast Carcinoma
18.914442,-72.342804,Ewing's Sarcoma
-82.31402,34.02583,Non-Small Cell Lung Carcinoma
-12.83948,-90.24629,Chronic Myelogenous Leukemia
-24.469204,-26.452303,Neuroblastoma
-83.33911,38.721085,Bladder Carcinoma
-19.394327,-24.09493,Ovarian Carcinoma
-68.33255,28.26159,Colorectal Carcinoma
-31.309872,-135.18506,Acute Myeloid Leukemia
128.4093,46.36365,Control_HEK293T
144.06947,45.100746,Control_HEK293T
49.239647,-87.02556,Control_HEK293T
-13.289198,-53.585434,Breast Carcinoma
-21.298262,-72.27723,T-Lymphoblastic Leukemia
-24.323332,44.384068,Bladder Carcinoma
-21.7513,-75.57758,B-Cell Non-Hodgkin's Lymphoma
-14.466758,-78.802185,B-Cell Non-Hodgkin's Lymphoma
-53.037373,53.428093,Other Solid Carcinomas
-40.3742,-16.77884,Glioblastoma
-69.81911,1.6896887,Ovarian Carcinoma
12.395668,-74.16089,Small Cell Lung Carcinoma
-12.761223,-18.310705,Glioma
-18.798439,-55.542015,Breast Carcinoma
-18.870815,-79.78038,B-Cell Non-Hodgkin's Lymphoma
-17.714811,46.406174,Breast Carcinoma
-21.99452,42.040802,Breast Carcinoma
-77.32475,33.96298,Breast Carcinoma
-21.639086,-87.72208,Plasma Cell Myeloma
157.0901,25.38777,Control_HEK293T
140.07823,33.87497,Control_HEK293T
-7.0689144,-78.75841,B-Cell Non-Hodgkin's Lymphoma
-45.250008,-10.658705,Chondrosarcoma
-3.2139485,-104.21852,B-Cell Non-Hodgkin's Lymphoma
-57.9091,24.288397,Non-Small Cell Lung Carcinoma
-86.20337,25.114773,Glioblastoma
-25.215189,39.72225,Other Solid Carcinomas
-52.747032,53.88956,Other Solid Carcinomas
-7.654563,-109.28222,B-Cell Non-Hodgkin's Lymphoma
-4.8974,-107.07326,B-Cell Non-Hodgkin's Lymphoma
-10.808285,-99.89557,T-Lymphoblastic Leukemia
-45.102623,38.71695,Non-Small Cell Lung Carcinoma
-17.074352,-67.46789,Small Cell Lung Carcinoma
-81.20208,41.335464,Head and Neck Carcinoma
-1.4965112,68.26789,Colorectal Carcinoma
11.903572,-74.811134,Small Cell Lung Carcinoma
-41.463696,-12.152069,Kidney Carcinoma
-35.986866,-74.16355,Acute Myeloid Leukemia
84.717186,-41.09187,Small Cell Lung Carcinoma
-20.631317,23.194834,Non-Small Cell Lung Carcinoma
-89.41465,44.433903,Breast Carcinoma
-41.44948,60.230465,Esophageal Carcinoma
-12.090163,32.187355,Gastric Carcinoma
-30.029713,-19.474699,Glioma
-30.759552,-23.157963,Glioblastoma
-82.66249,17.923857,Non-Small Cell Lung Carcinoma
-6.1176085,-93.722534,B-Lymphoblastic Leukemia
36.608593,-35.97757,Rhabdomyosarcoma
-82.01471,44.047665,Bladder Carcinoma
-27.439737,-9.966747,Thyroid Gland Carcinoma
42.59854,-79.660866,Control_HEK293T
35.454014,-66.70466,Control_HEK293T
152.78496,34.30317,Control_HEK293T
117.44093,29.7333,Control_HEK293T
118.08266,22.329756,Control_HEK293T
133.45319,42.057312,Control_HEK293T
-3.2177427,-104.19493,B-Cell Non-Hodgkin's Lymphoma
-57.95977,24.272823,Non-Small Cell Lung Carcinoma
-86.346924,25.086378,Glioblastoma
-25.168808,39.802784,Other Solid Carcinomas
-7.36005,-109.13074,B-Cell Non-Hodgkin's Lymphoma
9.898902,67.35085,Gastric Carcinoma
-4.873535,-107.47246,B-Cell Non-Hodgkin's Lymphoma
-71.9754,57.20668,Hepatocellular Carcinoma
-44.871582,38.62652,Non-Small Cell Lung Carcinoma
-81.2146,41.33495,Head and Neck Carcinoma
-76.514,56.629055,Esophageal Carcinoma
-23.778976,73.74525,Ovarian Carcinoma
-37.369663,-38.844234,Melanoma
-1.5607905,69.11856,Colorectal Carcinoma
-4.7007284,57.26063,Breast Carcinoma
-20.012634,22.85906,Non-Small Cell Lung Carcinoma
-40.986465,59.829243,Esophageal Carcinoma
-12.846745,32.241844,Gastric Carcinoma
4.2243752,-14.81283,Glioblastoma
-39.458595,52.66142,Bladder Carcinoma
-54.9943,78.63817,Colorectal Carcinoma
0.547194,-122.442314,B-Lymphoblastic Leukemia
21.405657,25.065374,Non-Small Cell Lung Carcinoma
-31.89884,-5.1301074,Glioblastoma
-82.91816,17.355074,Non-Small Cell Lung Carcinoma
-53.634964,36.136738,Small Cell Lung Carcinoma
151.13226,44.896774,Control_HEK293T
143.20894,41.40972,Control_HEK293T
-29.427704,-15.80501,Ovarian Carcinoma
-87.569496,40.276455,Endometrial Carcinoma
-41.488773,-28.1663,Melanoma
-36.28171,57.38334,Esophageal Carcinoma
-11.105148,50.443565,Gastric Carcinoma
-20.843044,46.508663,Breast Carcinoma
-80.15052,31.372414,Glioma
-45.818573,58.68473,Esophageal Carcinoma
-8.029407,-54.28554,Breast Carcinoma
-82.74374,34.22224,Non-Small Cell Lung Carcinoma
-12.384833,-90.20072,Chronic Myelogenous Leukemia
-24.136229,-26.637423,Neuroblastoma
-83.427025,38.744053,Bladder Carcinoma
-19.035883,-23.82851,Ovarian Carcinoma
-67.9754,28.518124,Colorectal Carcinoma
-25.351734,-125.94263,Hodgkin's Lymphoma
156.20126,33.898357,Control_HEK293T
-13.555197,-53.312775,Breast Carcinoma
-21.746231,-72.08403,T-Lymphoblastic Leukemia
-25.037891,43.98361,Bladder Carcinoma
-21.379612,-75.45032,B-Cell Non-Hodgkin's Lymphoma
-39.771927,-16.900076,Glioblastoma
-69.130875,1.3814288,Ovarian Carcinoma
-12.969462,-19.079582,Glioma
-18.650524,-55.329044,Breast Carcinoma
-18.99063,-79.72893,B-Cell Non-Hodgkin's Lymphoma
-17.823914,47.092648,Breast Carcinoma
-21.523224,42.54145,Breast Carcinoma
-76.83718,34.49045,Breast Carcinoma
-22.048256,-87.72647,Plasma Cell Myeloma
138.65356,46.313053,Control_HEK293T
10.0889635,67.773155,Gastric Carcinoma
-15.053834,-15.2785,Bladder Carcinoma
-72.102516,57.198647,Hepatocellular Carcinoma
-76.561195,56.610725,Esophageal Carcinoma
-23.476,73.723785,Ovarian Carcinoma
-37.464535,-38.845795,Melanoma
-4.884521,57.323284,Breast Carcinoma
20.803429,-63.46038,Small Cell Lung Carcinoma
4.216242,-14.794427,Glioblastoma
-39.463486,52.663845,Bladder Carcinoma
-54.960506,78.62245,Colorectal Carcinoma
0.84578836,-123.105934,B-Lymphoblastic Leukemia
21.631275,25.110794,Non-Small Cell Lung Carcinoma
-32.03349,-5.119114,Glioblastoma
-53.575752,36.312614,Small Cell Lung Carcinoma
149.51443,40.931118,Control_HEK293T
-90.87951,48.92635,Ovarian Carcinoma
-76.43739,66.01933,Ovarian Carcinoma
-41.249603,43.101727,Thyroid Gland Carcinoma
-30.550282,-118.199524,Plasma Cell Myeloma
-49.987114,-3.1923857,Melanoma
0.9961942,-18.948303,Colorectal Carcinoma
-34.717545,51.13941,Breast Carcinoma
-28.762323,-27.843702,Melanoma
42.26962,-51.970814,Ewing's Sarcoma
-28.986374,71.44918,Head and Neck Carcinoma
-27.00613,76.44216,Esophageal Carcinoma
-34.35793,41.451275,Breast Carcinoma
-16.04951,-74.16784,Plasma Cell Myeloma
-46.053204,45.17923,Non-Small Cell Lung Carcinoma
-14.88194,39.787525,Colorectal Carcinoma
148.89322,35.305202,Control_HEK293T
52.78338,-66.935036,Control_HEK293T
-13.244387,-52.59016,Breast Carcinoma
-21.091545,-72.166405,T-Lymphoblastic Leukemia
-24.791052,44.089622,Bladder Carcinoma
-21.007565,-75.973175,B-Cell Non-Hodgkin's Lymphoma
-14.752427,-78.1785,B-Cell Non-Hodgkin's Lymphoma
-40.5098,-16.493841,Glioblastoma
-69.06759,1.5202653,Ovarian Carcinoma
-12.953989,-18.451262,Glioma
-18.202589,-54.78714,Breast Carcinoma
-19.549526,-80.33258,B-Cell Non-Hodgkin's Lymphoma
-17.613615,46.53862,Breast Carcinoma
-21.17414,42.649857,Breast Carcinoma
-77.355995,34.489113,Breast Carcinoma
-21.92752,-88.09133,Plasma Cell Myeloma
152.02269,39.91611,Control_HEK293T
-29.43507,-15.801151,Ovarian Carcinoma
-87.03427,39.867176,Endometrial Carcinoma
-41.107918,-27.743492,Melanoma
-36.206474,57.409794,Esophageal Carcinoma
-11.587804,50.36082,Gastric Carcinoma
-20.850803,46.524307,Breast Carcinoma
-80.3669,31.654894,Glioma
-45.44311,58.683346,Esophageal Carcinoma
-8.02982,-54.286438,Breast Carcinoma
-82.7896,34.671894,Non-Small Cell Lung Carcinoma
-12.394672,-90.17584,Chronic Myelogenous Leukemia
-24.140749,-26.621578,Neuroblastoma
-83.36076,38.743313,Bladder Carcinoma
-19.062223,-23.881718,Ovarian Carcinoma
-68.030136,28.514303,Colorectal Carcinoma
-25.78485,-125.801254,Hodgkin's Lymphoma
129.6247,24.849373,Control_HEK293T
30.19768,-74.30033,Control_HEK293T
-13.188894,-53.308643,Breast Carcinoma
-21.383991,-72.59455,T-Lymphoblastic Leukemia
-24.80885,44.077446,Bladder Carcinoma
-21.3943,-75.50305,B-Cell Non-Hodgkin's Lymphoma
-40.15939,-16.635206,Glioblastoma
-69.13465,1.4876684,Ovarian Carcinoma
-13.128149,-18.688467,Glioma
-18.643959,-55.323177,Breast Carcinoma
-18.993341,-79.73845,B-Cell Non-Hodgkin's Lymphoma
-17.22617,46.435158,Breast Carcinoma
-21.529444,42.535233,Breast Carcinoma
-77.380936,34.77336,Breast Carcinoma
-21.820673,-87.81349,Plasma Cell Myeloma
123.21719,34.59146,Control_HEK293T
35.82997,-76.517426,Control_HEK293T
-6.949935,-78.897804,B-Cell Non-Hodgkin's Lymphoma
-44.38687,-10.55318,Chondrosarcoma
-53.085796,53.573826,Other Solid Carcinomas
-10.336536,-99.241356,T-Lymphoblastic Leukemia
-17.50617,-67.441086,Small Cell Lung Carcinoma
12.360701,-74.33694,Small Cell Lung Carcinoma
-41.270176,-12.926886,Kidney Carcinoma
84.42971,-40.94335,Small Cell Lung Carcinoma
-88.69831,44.424446,Breast Carcinoma
-30.5018,-19.270018,Glioma
-31.021088,-22.924725,Glioblastoma
-6.1633687,-93.83203,B-Lymphoblastic Leukemia
37.16637,-36.113235,Rhabdomyosarcoma
-27.099968,-10.372268,Thyroid Gland Carcinoma
30.19435,-74.307724,Control_HEK293T
122.29148,30.137285,Control_HEK293T
-86.98477,40.18574,Endometrial Carcinoma
-41.369408,-27.757494,Melanoma
-36.379707,57.365696,Esophageal Carcinoma
-11.300833,49.993866,Gastric Carcinoma
-45.636307,58.51132,Esophageal Carcinoma
-12.401151,-90.185715,Chronic Myelogenous Leukemia
-13.253964,-53.150047,Breast Carcinoma
-21.351511,-72.28127,T-Lymphoblastic Leukemia
-24.791176,44.082714,Bladder Carcinoma
-90.90144,48.959324,Ovarian Carcinoma
-21.397938,-75.53945,B-Cell Non-Hodgkin's Lymphoma
